timestamp,open,high,low,close,volume
1786406400000,63970.01,64058.0,63895.64,64040.0,690.26826
1786410000000,64040.01,64080.1,63958.2,64060.8,355.07512
1786413600000,64060.8,64086.0,64030.0,64044.59,263.24469
1786417200000,64044.6,64176.0,64044.59,64155.01,524.13513
1786420800000,64155.0,64159.65,64021.02,64023.51,360.17249
1786424400000,64023.51,64051.93,63964.0,64000.0,217.31247
1786428000000,64000.0,64050.43,63852.0,63969.28,681.87714
1786431600000,63969.29,64108.0,63911.09,64065.99,380.83043
1786435200000,64066.0,64148.78,64044.72,64136.41,168.66039
1786438800000,64136.41,64300.0,64121.51,64300.0,453.24003
1786442400000,64300.0,64312.7,64200.0,64233.23,408.12036
1786446000000,64233.23,64400.0,64233.23,64389.57,538.09782
1786449600000,64389.58,64515.43,64274.57,64330.01,714.43565
1786453200000,64330.0,64368.42,64050.0,64200.28,1390.7479
1786456800000,64200.29,64263.83,63714.75,63770.03,985.02313
1786460400000,63770.03,63868.0,63451.0,63609.87,1286.57237
1786464000000,63609.86,63660.0,63459.54,63512.59,740.82749
1786467600000,63512.59,63632.94,63461.88,63607.88,482.84238
1786471200000,63607.87,63626.03,63251.59,63373.07,749.01907
1786474800000,63373.07,63536.0,63238.0,63536.0,452.04779
1786478400000,63536.0,63748.37,63536.0,63740.0,321.5572
1786482000000,63740.0,63768.58,63622.0,63672.73,269.417
1786485600000,63672.73,63768.0,63626.25,63668.49,253.27935
1786489200000,63668.5,63668.5,63543.55,63600.0,204.82882
1786492800000,63600.01,63745.53,63534.01,63742.07,247.42097
1786496400000,63742.07,63855.5,63698.18,63813.8,499.92358
1786500000000,63813.8,63908.01,63730.72,63749.76,612.29132
1786503600000,63749.77,63845.91,63709.85,63835.59,538.85374
1786507200000,63835.58,63891.42,63739.99,63769.58,568.35931
1786510800000,63769.58,63869.56,63724.25,63849.94,540.4656
1786514400000,63849.94,63849.94,63606.15,63711.97,563.28705
1786518000000,63711.97,63838.0,63644.1,63837.99,458.43036
1786521600000,63838.0,63867.2,63773.98,63794.94,303.11959
1786525200000,63794.95,64130.47,63768.01,64108.81,553.52986
1786528800000,64108.82,64218.0,64059.99,64143.36,996.13758
1786532400000,64143.36,64249.5,64113.5,64240.04,414.30431
1786536000000,64240.04,64500.0,63976.37,64119.71,1297.05947
1786539600000,64119.72,64159.36,63840.0,63840.0,727.44098
1786543200000,63840.0,63926.13,63362.74,63363.39,1163.88428
1786546800000,63363.39,63570.01,63316.0,63441.47,771.05562
1786550400000,63441.48,63578.0,63368.35,63492.12,487.79219
1786554000000,63492.12,63556.0,63416.4,63471.0,292.36777
1786557600000,63470.99,63522.56,63373.97,63386.59,396.92257
1786561200000,63386.58,63465.13,63310.34,63421.11,381.53313
1786564800000,63421.11,63600.0,63421.11,63599.99,307.26199
1786568400000,63600.0,63661.24,63421.61,63469.83,267.57645
1786572000000,63469.84,63536.0,63370.0,63432.28,240.00896
1786575600000,63432.28,63482.89,63378.23,63479.99,998.04154
1786579200000,63479.99,63717.31,63460.32,63556.92,406.77009
1786582800000,63556.91,63631.67,63382.45,63456.11,317.88444
1786586400000,63456.1,63546.0,63380.0,63542.01,435.01842
